id,address,power,heart_rate,step,temperature,systolic_pressure,diastolic_pressure,accx,accy,accz,gyroscopex,gyroscopey,gyroscopez,stay,sos,elock_open_illegal_warn,timestamp,bs_address,sample_time,sample_batch
4365,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3759,-1738,-15644,156,-67,50,0,NULL,NULL,1666596519357,01370022,"2022-10-24,15:29:23",29
4366,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4220,-2139,-17631,77,112,-23,0,NULL,NULL,1666596519497,01370022,"2022-10-24,15:29:23",29
4367,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2638,-2915,-20699,53,-27,-251,0,NULL,NULL,1666596519629,01370022,"2022-10-24,15:29:23",29
4368,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1491,-3400,-11768,-14,226,-390,0,NULL,NULL,1666596519735,01370022,"2022-10-24,15:29:23",29
4369,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,779,-3564,-16400,-87,-84,-344,0,NULL,NULL,1666596519865,01370022,"2022-10-24,15:29:23",29
4370,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3277,-2001,-13423,34,-187,-84,0,NULL,NULL,1666596519995,01370022,"2022-10-24,15:29:23",29
4371,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4569,-2859,-16309,-5,-124,-17,0,NULL,NULL,1666596520134,01370022,"2022-10-24,15:29:24",29
4372,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4159,-3262,-16214,-51,-10,10,1,NULL,NULL,1666596520252,01370022,"2022-10-24,15:29:24",29
4373,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2805,-1907,-19845,16,-90,-83,0,NULL,NULL,1666596520368,01370022,"2022-10-24,15:29:24",29
4374,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,143,-1961,-13685,51,72,63,0,NULL,NULL,1666596520480,01370022,"2022-10-24,15:29:24",29
4375,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,747,-2711,-15062,-72,-148,3,0,NULL,NULL,1666596520605,01370022,"2022-10-24,15:29:24",29
4376,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2924,-2034,-15418,-58,-135,-22,0,NULL,NULL,1666596520725,01370022,"2022-10-24,15:29:24",29
4377,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2823,-1560,-15322,37,97,-58,1,NULL,NULL,1666596520838,01370022,"2022-10-24,15:29:24",29
4378,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3575,-1739,-18196,56,96,-19,0,NULL,NULL,1666596520980,01370022,"2022-10-24,15:29:24",29
4379,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1945,-3217,-20637,34,-78,34,0,NULL,NULL,1666596521112,01370022,"2022-10-24,15:29:25",29
4380,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,996,-2490,-12598,-155,227,-107,0,NULL,NULL,1666596521232,01370022,"2022-10-24,15:29:25",29
4381,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2311,-1658,-13086,-109,-3,52,0,NULL,NULL,1666596521372,01370022,"2022-10-24,15:29:25",29
4382,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3611,-1943,-15278,-32,-195,127,0,NULL,NULL,1666596521498,01370022,"2022-10-24,15:29:25",29
4383,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3786,-2748,-15373,-76,-10,206,0,NULL,NULL,1666596521630,01370022,"2022-10-24,15:29:25",29
4384,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3708,-2261,-16529,-105,36,102,0,NULL,NULL,1666596521757,01370022,"2022-10-24,15:29:25",29
4385,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-738,-1846,-13993,46,89,349,0,NULL,NULL,1666596521883,01370022,"2022-10-24,15:29:25",29
4386,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,440,-2029,-14171,-64,75,223,0,NULL,NULL,1666596522008,01370022,"2022-10-24,15:29:25",29
4387,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3511,-1735,-13462,-17,-38,215,0,NULL,NULL,1666596522120,01370022,"2022-10-24,15:29:26",29
4388,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3523,-2358,-15177,190,-196,-52,0,NULL,NULL,1666596522238,01370022,"2022-10-24,15:29:26",29
4389,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3280,-1374,-17162,197,-138,-260,0,NULL,NULL,1666596522351,01370022,"2022-10-24,15:29:26",29
4390,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4463,-844,-20124,149,-215,-152,0,NULL,NULL,1666596522489,01370022,"2022-10-24,15:29:26",29
4391,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-49,-3854,-10558,-211,315,-341,0,NULL,NULL,1666596522630,01370022,"2022-10-24,15:29:26",29
4392,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-213,-4186,-16065,-2,-291,-199,0,NULL,NULL,1666596522767,01370022,"2022-10-24,15:29:26",29
4393,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4040,-770,-13702,-148,-133,-243,0,NULL,NULL,1666596522891,01370022,"2022-10-24,15:29:26",29
4394,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4062,-2573,-16769,-167,-48,-77,0,NULL,NULL,1666596523009,01370022,"2022-10-24,15:29:26",29
4395,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3924,-1143,-16885,-138,149,-80,0,NULL,NULL,1666596523145,01370022,"2022-10-24,15:29:27",29
4396,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-52,-2091,-15854,-122,394,140,0,NULL,NULL,1666596523274,01370022,"2022-10-24,15:29:27",29
4397,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-157,-2947,-14609,123,55,148,0,NULL,NULL,1666596523396,01370022,"2022-10-24,15:29:27",29
4398,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,5235,-665,-13374,138,-257,-220,0,NULL,NULL,1666596523514,01370022,"2022-10-24,15:29:27",29
4399,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2464,-2502,-14728,191,-163,-657,0,NULL,NULL,1666596523638,01370022,"2022-10-24,15:29:27",29
4400,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2233,-2360,-17137,215,-175,-890,0,NULL,NULL,1666596523769,01370022,"2022-10-24,15:29:27",29
4401,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-159,-4605,-21003,26,-268,-1133,0,NULL,NULL,1666596523882,01370022,"2022-10-24,15:29:27",29
4402,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-886,-5343,-13406,-28,-107,-1263,0,NULL,NULL,1666596524011,01370022,"2022-10-24,15:29:27",29
4403,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2590,-1584,-13599,75,-47,-1317,0,NULL,NULL,1666596524152,01370022,"2022-10-24,15:29:28",29
4404,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2713,-2265,-14697,22,-114,-839,0,NULL,NULL,1666596524267,01370022,"2022-10-24,15:29:28",29
4405,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3708,-1768,-15585,34,-113,-721,0,NULL,NULL,1666596524396,01370022,"2022-10-24,15:29:28",29
4406,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3732,-2270,-16169,-42,-36,-545,1,NULL,NULL,1666596524533,01370022,"2022-10-24,15:29:28",29
4407,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1855,-1627,-18815,-13,23,-542,0,NULL,NULL,1666596524660,01370022,"2022-10-24,15:29:28",29
4408,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,541,155,-13463,15,333,-426,0,NULL,NULL,1666596524805,01370022,"2022-10-24,15:29:28",29
4409,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2372,437,-14023,95,-74,-409,0,NULL,NULL,1666596524935,01370022,"2022-10-24,15:29:28",29
4410,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3086,-896,-15844,98,-135,-358,0,NULL,NULL,1666596525061,01370022,"2022-10-24,15:29:28",29
4411,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3501,-994,-14512,247,-14,-267,0,NULL,NULL,1666596525194,01370022,"2022-10-24,15:29:29",29
4412,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3884,-500,-17823,147,-42,-472,0,NULL,NULL,1666596525328,01370022,"2022-10-24,15:29:29",29
4413,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2765,-1828,-12781,124,-32,-128,0,NULL,NULL,1666596525705,01370022,"2022-10-24,15:29:29",29
4414,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3611,-2083,-15913,-6,-114,-108,0,NULL,NULL,1666596525840,01370022,"2022-10-24,15:29:29",29
4415,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3484,-1814,-15972,-28,11,-107,1,NULL,NULL,1666596525969,01370022,"2022-10-24,15:29:29",29
4416,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1424,-1055,-19430,-73,-58,16,0,NULL,NULL,1666596526096,01370022,"2022-10-24,15:29:30",29
4417,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-668,601,-13903,-58,141,311,0,NULL,NULL,1666596526214,01370022,"2022-10-24,15:29:30",29
4418,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1075,-1515,-14312,24,-125,451,0,NULL,NULL,1666596526351,01370022,"2022-10-24,15:29:30",29
4419,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2074,-1627,-15838,61,-179,195,0,NULL,NULL,1666596526465,01370022,"2022-10-24,15:29:30",29
4420,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2919,149,-15713,37,-26,41,0,NULL,NULL,1666596526590,01370022,"2022-10-24,15:29:30",29
4421,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1192,-1557,-16883,-15,13,141,0,NULL,NULL,1666596526733,01370022,"2022-10-24,15:29:30",29
4422,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1437,-2191,-16699,77,126,44,0,NULL,NULL,1666596526847,01370022,"2022-10-24,15:29:30",29
4423,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-725,-1866,-17558,-102,8,-56,0,NULL,NULL,1666596526966,01370022,"2022-10-24,15:29:30",29
4424,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1088,-1171,-14959,11,-79,-9,0,NULL,NULL,1666596527084,01370022,"2022-10-24,15:29:31",29
4425,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2441,-177,-14855,75,-124,-14,0,NULL,NULL,1666596527206,01370022,"2022-10-24,15:29:31",29
4426,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1698,-2363,-16126,-128,-110,175,0,NULL,NULL,1666596527327,01370022,"2022-10-24,15:29:31",29
4427,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2196,-3204,-15133,-98,-137,139,0,NULL,NULL,1666596527445,01370022,"2022-10-24,15:29:31",29
4428,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,259,-2283,-19757,-138,-130,-322,0,NULL,NULL,1666596527563,01370022,"2022-10-24,15:29:31",29
4429,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1874,-890,-16217,-241,31,-533,0,NULL,NULL,1666596527677,01370022,"2022-10-24,15:29:31",29
4430,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-2207,-2670,-14704,67,318,-846,0,NULL,NULL,1666596527811,01370022,"2022-10-24,15:29:31",29
4431,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-697,-1746,-14978,247,230,-1370,0,NULL,NULL,1666596527957,01370022,"2022-10-24,15:29:31",29
4432,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,501,-856,-16035,263,-171,-1699,0,NULL,NULL,1666596528093,01370022,"2022-10-24,15:29:32",29
4433,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1390,518,-14899,214,-100,-1660,0,NULL,NULL,1666596528208,01370022,"2022-10-24,15:29:32",29
4434,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2411,321,-15414,149,-52,-1416,0,NULL,NULL,1666596528321,01370022,"2022-10-24,15:29:32",29
4435,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,5033,919,-18236,213,-151,-944,0,NULL,NULL,1666596528449,01370022,"2022-10-24,15:29:32",29
4436,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-230,-4317,-17074,-35,171,-585,0,NULL,NULL,1666596528571,01370022,"2022-10-24,15:29:32",29
4437,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-977,-3556,-15057,-20,117,-616,0,NULL,NULL,1666596528686,01370022,"2022-10-24,15:29:32",29
4438,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,820,-536,-14933,48,106,-590,0,NULL,NULL,1666596528803,01370022,"2022-10-24,15:29:32",29
4439,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3000,-1644,-15435,34,-67,-314,0,NULL,NULL,1666596528946,01370022,"2022-10-24,15:29:32",29
4440,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3792,-1313,-16690,-23,-152,-226,0,NULL,NULL,1666596529059,01370022,"2022-10-24,15:29:32",29
4441,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4532,-1279,-17138,-34,22,-141,1,NULL,NULL,1666596529185,01370022,"2022-10-24,15:29:33",29
4442,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-829,-2728,-18688,43,18,54,0,NULL,NULL,1666596529316,01370022,"2022-10-24,15:29:33",29
4443,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-413,-502,-15798,178,149,143,0,NULL,NULL,1666596529429,01370022,"2022-10-24,15:29:33",29
4444,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3214,-758,-14508,55,-47,-33,0,NULL,NULL,1666596529566,01370022,"2022-10-24,15:29:33",29
4445,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3097,-1463,-15643,114,-53,27,0,NULL,NULL,1666596529705,01370022,"2022-10-24,15:29:33",29
4446,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3289,-1890,-15870,145,11,-32,1,NULL,NULL,1666596529833,01370022,"2022-10-24,15:29:33",29
4447,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3708,-726,-17035,152,-1,-187,0,NULL,NULL,1666596529966,01370022,"2022-10-24,15:29:33",29
4448,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1440,-3224,-14048,29,-34,-166,0,NULL,NULL,1666596530104,01370022,"2022-10-24,15:29:34",29
4449,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2123,-2181,-14905,-65,-45,-213,0,NULL,NULL,1666596530233,01370022,"2022-10-24,15:29:34",29
4450,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3144,-2002,-14282,-64,-58,62,0,NULL,NULL,1666596530354,01370022,"2022-10-24,15:29:34",29
4451,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4328,-2789,-14940,-35,-45,69,0,NULL,NULL,1666596530469,01370022,"2022-10-24,15:29:34",29
4452,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4006,-2620,-17027,-71,23,-7,0,NULL,NULL,1666596530591,01370022,"2022-10-24,15:29:34",29
4453,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2596,-1527,-18081,-81,-70,40,0,NULL,NULL,1666596530716,01370022,"2022-10-24,15:29:34",29
4454,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1452,-435,-15392,6,16,172,0,NULL,NULL,1666596530848,01370022,"2022-10-24,15:29:34",29
4455,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1988,-1384,-14415,71,6,124,0,NULL,NULL,1666596530959,01370022,"2022-10-24,15:29:34",29
4456,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2938,-1253,-15407,34,-95,96,0,NULL,NULL,1666596531095,01370022,"2022-10-24,15:29:35",29
4457,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4819,-499,-15680,162,-14,73,0,NULL,NULL,1666596531223,01370022,"2022-10-24,15:29:35",29
4458,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2107,-1983,-16752,51,111,19,0,NULL,NULL,1666596531344,01370022,"2022-10-24,15:29:35",29
4459,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,518,-3416,-19564,43,-68,-178,0,NULL,NULL,1666596531464,01370022,"2022-10-24,15:29:35",29
4460,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1122,-2961,-14512,-174,168,-187,0,NULL,NULL,1666596531587,01370022,"2022-10-24,15:29:35",29
4461,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2784,-2168,-12465,-16,13,14,0,NULL,NULL,1666596531727,01370022,"2022-10-24,15:29:35",29
4462,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3708,-2870,-15092,-68,-88,145,0,NULL,NULL,1666596531854,01370022,"2022-10-24,15:29:35",29
4463,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3324,-2506,-17465,-176,64,80,0,NULL,NULL,1666596531993,01370022,"2022-10-24,15:29:35",29
4464,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,107,-1228,-18355,-53,-109,210,0,NULL,NULL,1666596532116,01370022,"2022-10-24,15:29:36",29
4465,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,691,364,-15791,68,-61,213,0,NULL,NULL,1666596532246,01370022,"2022-10-24,15:29:36",29
4466,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2082,-1871,-13731,94,-144,211,0,NULL,NULL,1666596532361,01370022,"2022-10-24,15:29:36",29
4467,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2172,-1210,-16075,166,-60,2,0,NULL,NULL,1666596532490,01370022,"2022-10-24,15:29:36",29
4468,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2958,-1741,-17528,95,52,-257,0,NULL,NULL,1666596532628,01370022,"2022-10-24,15:29:36",29
4469,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2560,-2106,-18663,108,8,-398,0,NULL,NULL,1666596532741,01370022,"2022-10-24,15:29:36",29
4470,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1993,-2470,-12377,-35,224,-440,0,NULL,NULL,1666596532854,01370022,"2022-10-24,15:29:36",29
4471,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-180,-2933,-16954,22,-37,-277,0,NULL,NULL,1666596532971,01370022,"2022-10-24,15:29:36",29
4472,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2528,-1924,-13060,-50,-13,-110,0,NULL,NULL,1666596533091,01370022,"2022-10-24,15:29:37",29
4473,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3338,-2613,-14960,-2,-44,2,0,NULL,NULL,1666596533222,01370022,"2022-10-24,15:29:37",29
4474,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3352,-2539,-16449,-64,-7,60,0,NULL,NULL,1666596533336,01370022,"2022-10-24,15:29:37",29
4475,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2242,-1425,-19178,-180,-7,75,0,NULL,NULL,1666596533462,01370022,"2022-10-24,15:29:37",29
4476,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,610,-805,-15714,38,-43,226,0,NULL,NULL,1666596533585,01370022,"2022-10-24,15:29:37",29
4477,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1914,-1527,-13780,71,-77,321,0,NULL,NULL,1666596533725,01370022,"2022-10-24,15:29:37",29
4478,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2076,-2496,-15571,117,-137,270,0,NULL,NULL,1666596533852,01370022,"2022-10-24,15:29:37",29
4479,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3006,-2194,-16105,175,77,1,0,NULL,NULL,1666596533992,01370022,"2022-10-24,15:29:37",29
4480,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2952,-3035,-19108,114,-86,-167,0,NULL,NULL,1666596534120,01370022,"2022-10-24,15:29:38",29
4481,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,706,-3134,-12651,-49,193,-348,0,NULL,NULL,1666596534234,01370022,"2022-10-24,15:29:38",29
4482,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-226,-2724,-15575,-103,-43,-157,0,NULL,NULL,1666596534347,01370022,"2022-10-24,15:29:38",29
4483,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2875,-1853,-12835,-49,18,-116,0,NULL,NULL,1666596534483,01370022,"2022-10-24,15:29:38",29
4484,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3239,-3112,-16714,-8,-147,84,0,NULL,NULL,1666596534610,01370022,"2022-10-24,15:29:38",29
4485,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2905,-2105,-16299,-224,92,-67,0,NULL,NULL,1666596534751,01370022,"2022-10-24,15:29:38",29
4486,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-145,-1838,-17185,-30,-117,108,0,NULL,NULL,1666596534875,01370022,"2022-10-24,15:29:38",29
4487,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-796,-1539,-16577,15,-48,293,1,NULL,NULL,1666596534989,01370022,"2022-10-24,15:29:38",29
4488,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1961,-1962,-13001,58,-82,205,0,NULL,NULL,1666596535106,01370022,"2022-10-24,15:29:39",29
4489,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2370,-789,-14561,131,26,-136,0,NULL,NULL,1666596535237,01370022,"2022-10-24,15:29:39",29
4490,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1420,-2393,-16930,162,-46,-200,0,NULL,NULL,1666596535361,01370022,"2022-10-24,15:29:39",29
4491,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2792,-2057,-18006,153,-20,-353,0,NULL,NULL,1666596535494,01370022,"2022-10-24,15:29:39",29
4492,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-198,-4076,-11923,29,223,-354,0,NULL,NULL,1666596535614,01370022,"2022-10-24,15:29:39",29
4493,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,213,-3712,-14523,71,-100,-317,0,NULL,NULL,1666596535745,01370022,"2022-10-24,15:29:39",29
4494,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1291,-3706,-15633,54,-191,-262,0,NULL,NULL,1666596535859,01370022,"2022-10-24,15:29:39",29
4495,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2257,-3168,-15141,-17,-93,-239,0,NULL,NULL,1666596535992,01370022,"2022-10-24,15:29:39",29
4496,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2092,-3765,-15763,-18,-141,-239,1,NULL,NULL,1666596536108,01370022,"2022-10-24,15:29:40",29
4497,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3011,-3227,-15890,-117,-14,-517,0,NULL,NULL,1666596536247,01370022,"2022-10-24,15:29:40",29
4498,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,676,-3384,-20990,-62,-130,-680,0,NULL,NULL,1666596536365,01370022,"2022-10-24,15:29:40",29
4499,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-72,-3158,-12911,-146,393,-976,0,NULL,NULL,1666596536476,01370022,"2022-10-24,15:29:40",29
4500,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-542,-3988,-16500,118,-38,-852,0,NULL,NULL,1666596536590,01370022,"2022-10-24,15:29:40",29
4501,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1419,-3172,-15101,232,-203,-1415,0,NULL,NULL,1666596536709,01370022,"2022-10-24,15:29:40",29
4502,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,367,-2618,-15966,298,-152,-1795,0,NULL,NULL,1666596536827,01370022,"2022-10-24,15:29:40",29
4503,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,274,-1369,-16075,345,-190,-2341,0,NULL,NULL,1666596536940,01370022,"2022-10-24,15:29:40",29
4504,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,701,-1789,-15712,216,-259,-1896,1,NULL,NULL,1666596537082,01370022,"2022-10-24,15:29:41",29
4505,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2386,-3293,-15250,235,-317,-1615,0,NULL,NULL,1666596537217,01370022,"2022-10-24,15:29:41",29
4506,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2324,-2803,-14545,324,-357,-1449,1,NULL,NULL,1666596537339,01370022,"2022-10-24,15:29:41",29
4507,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2087,-1531,-16487,-16,-66,-1658,0,NULL,NULL,1666596537479,01370022,"2022-10-24,15:29:41",29
4508,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2972,-10,-15195,95,-63,-795,0,NULL,NULL,1666596537622,01370022,"2022-10-24,15:29:41",29
4509,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2879,-1017,-16745,20,-101,-458,0,NULL,NULL,1666596537749,01370022,"2022-10-24,15:29:41",29
4510,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2505,-1571,-16685,-98,-49,-320,1,NULL,NULL,1666596537876,01370022,"2022-10-24,15:29:41",29
4511,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2199,-1396,-14591,-197,25,-333,0,NULL,NULL,1666596537991,01370022,"2022-10-24,15:29:41",29
4512,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,934,-1487,-16382,-96,-277,-259,0,NULL,NULL,1666596538129,01370022,"2022-10-24,15:29:42",29
4513,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-141,199,-16397,41,-9,-488,0,NULL,NULL,1666596538252,01370022,"2022-10-24,15:29:42",29
4514,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6638,-14627,-2831,-3,-32,-34,1,NULL,NULL,1666596629768,01370022,"2022-10-24,15:31:15",30
4515,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8670,-14124,-2205,119,336,68,0,NULL,NULL,1666596631429,01370022,"2022-10-24,15:31:15",30
4516,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-11331,-15399,-2203,-196,386,523,0,NULL,NULL,1666596631563,01370022,"2022-10-24,15:31:15",30
4517,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-12448,-12141,-5877,-492,158,790,0,NULL,NULL,1666596631686,01370022,"2022-10-24,15:31:15",30
4518,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10744,-11344,-3031,-1085,-492,1558,0,NULL,NULL,1666596631824,01370022,"2022-10-24,15:31:15",30
4519,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4386,-8473,-3462,-205,477,637,0,NULL,NULL,1666596631968,01370022,"2022-10-24,15:31:15",30
4520,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7138,-17962,-3160,875,-313,-2352,0,NULL,NULL,1666596632103,01370022,"2022-10-24,15:31:15",30
4521,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8711,-19311,763,265,-1353,-2036,0,NULL,NULL,1666596632245,01370022,"2022-10-24,15:31:16",30
4522,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6311,-15367,-365,223,-848,-1467,0,NULL,NULL,1666596632374,01370022,"2022-10-24,15:31:16",30
4523,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6097,-13927,-3465,343,-1052,-798,0,NULL,NULL,1666596632495,01370022,"2022-10-24,15:31:16",30
4524,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7710,-15024,-4512,135,-795,-530,0,NULL,NULL,1666596632617,01370022,"2022-10-24,15:31:16",30
